Coral,Treatment 1,Treatment 2,OTU,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Kingdom,Phylum,Class,Order,Family,Genus,Trend
Porites,Macroalgae mimic,S punctatus,a5de828df8e7c02c7286df51ccfb32d4,4.494353833,-30.36534231,5.040587668,-6.024167083,1.70E-09,4.86E-08,d__Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinilabiliaceae,Labilibacter,Higher in S punctatus
Porites,Macroalgae mimic,S punctatus,1f953d385685d78057b8ba182a11fd35,46.98175436,-10.20333159,2.160426887,-4.722831241,2.33E-06,4.82E-05,d__Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinilabiliaceae,Labilibacter,Higher in S punctatus
Porites,Turf mimic,Amansia,9311e620c6ff6a76fbb77b38534c250a,9.126395089,-13.26306126,3.623257509,-3.660535091,0.000251689,0.007821541,d__Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinilabiliaceae,Labilibacter,Higher in Amansia
Porites,Turf mimic,S nigricans,1f953d385685d78057b8ba182a11fd35,46.98175436,9.307134198,2.160509063,4.307843164,1.65E-05,0.000289129,d__Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinilabiliaceae,Labilibacter,Higher in S nigricans
Porites,Turf mimic,S nigricans,a5de828df8e7c02c7286df51ccfb32d4,4.494353833,24.76662116,5.058895925,4.895657378,9.80E-07,2.09E-05,d__Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinilabiliaceae,Labilibacter,Higher in S nigricans
Porites,Turf mimic,S nigricans,9311e620c6ff6a76fbb77b38534c250a,9.126395089,35.22120833,3.57555191,9.85056551,6.82E-23,4.24E-21,d__Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinilabiliaceae,Labilibacter,Higher in S nigricans
Porites,Turf mimic,S punctatus,1f953d385685d78057b8ba182a11fd35,46.98175436,9.886725225,2.160426887,4.576283181,4.73E-06,8.23E-05,d__Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinilabiliaceae,Labilibacter,Higher in S punctatus
Porites,Turf mimic,S punctatus,a5de828df8e7c02c7286df51ccfb32d4,4.494353833,30.05200587,5.040587668,5.962004401,2.49E-09,6.13E-08,d__Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinilabiliaceae,Labilibacter,Higher in S punctatus
Porites,Turf mimic,S punctatus,9311e620c6ff6a76fbb77b38534c250a,9.126395089,32.60283038,3.577612187,9.113014119,8.01E-20,4.39E-18,d__Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinilabiliaceae,Labilibacter,Higher in S punctatus
Porites,Amansia,Sargassum,9311e620c6ff6a76fbb77b38534c250a,9.126395089,-13.30115362,3.623257509,-3.671048382,0.000241558,0.00471673,d__Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinilabiliaceae,Labilibacter,Higher in Amansia
Porites,Amansia,S nigricans,9311e620c6ff6a76fbb77b38534c250a,9.126395089,-21.95814707,3.575456766,-6.141354379,8.18E-10,6.02E-08,d__Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinilabiliaceae,Labilibacter,Higher in S nigricans
Porites,Amansia,S nigricans,a5de828df8e7c02c7286df51ccfb32d4,4.494353833,-16.44221996,5.058634623,-3.250327645,0.001152721,0.023616964,d__Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinilabiliaceae,Labilibacter,Higher in S nigricans
Porites,Amansia,S nigricans,1f953d385685d78057b8ba182a11fd35,46.98175436,-9.27873098,2.160486597,-4.294741282,1.75E-05,0.000573663,d__Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinilabiliaceae,Labilibacter,Higher in S nigricans
Porites,Amansia,S punctatus,1f953d385685d78057b8ba182a11fd35,46.98175436,9.858322007,2.160404421,4.563183592,5.04E-06,0.000161991,d__Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinilabiliaceae,Labilibacter,Higher in S punctatus
Porites,Amansia,S punctatus,9311e620c6ff6a76fbb77b38534c250a,9.126395089,19.33976912,3.577517045,5.405919491,6.45E-08,2.85E-06,d__Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinilabiliaceae,Labilibacter,Higher in S punctatus
Porites,Amansia,S punctatus,a5de828df8e7c02c7286df51ccfb32d4,4.494353833,21.72760467,5.040326363,4.310753533,1.63E-05,0.000479511,d__Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinilabiliaceae,Labilibacter,Higher in S punctatus
Porites,Sargassum,S nigricans,9311e620c6ff6a76fbb77b38534c250a,9.126395089,-35.25930069,3.57555191,-9.861219071,6.13E-23,9.10E-21,d__Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinilabiliaceae,Labilibacter,Higher in S nigricans
Porites,Sargassum,S nigricans,a5de828df8e7c02c7286df51ccfb32d4,4.494353833,-24.97742995,5.058895925,-4.937328286,7.92E-07,2.31E-05,d__Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinilabiliaceae,Labilibacter,Higher in S nigricans
Porites,Sargassum,S nigricans,1f953d385685d78057b8ba182a11fd35,46.98175436,-9.509889625,2.160509063,-4.4016893,1.07E-05,0.000265664,d__Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinilabiliaceae,Labilibacter,Higher in S nigricans
Porites,Sargassum,S punctatus,9311e620c6ff6a76fbb77b38534c250a,9.126395089,-32.64092274,3.577612187,-9.123661545,7.26E-20,1.04E-17,d__Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinilabiliaceae,Labilibacter,Higher in S punctatus
Porites,Sargassum,S punctatus,a5de828df8e7c02c7286df51ccfb32d4,4.494353833,-30.26281465,5.040587668,-6.003826666,1.93E-09,8.70E-08,d__Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinilabiliaceae,Labilibacter,Higher in S punctatus
Porites,Sargassum,S punctatus,1f953d385685d78057b8ba182a11fd35,46.98175436,-10.08948065,2.160426887,-4.670132887,3.01E-06,9.93E-05,d__Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinilabiliaceae,Labilibacter,Higher in S punctatus
Porites,Macroalgae mimic,Turf mimic,ca2a6629871857887673d6dbbb92d168,63.40297662,2.37395859,0.799484636,2.969361114,0.002984197,0.037905648,d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Stappiaceae,Labrenzia,Higher in Macroalgae mimic
Porites,Turf mimic,Sargassum,ca2a6629871857887673d6dbbb92d168,63.40297662,2.367497029,0.799894396,2.959761992,0.003078768,0.034679707,d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Stappiaceae,Labrenzia,Higher in turf mimic
Porites,Empty,Macroalgae mimic,9c5d8c7c61a494f718f669ea35719922,77.24288978,-4.611932164,1.076158368,-4.285551552,1.82E-05,0.000406157,d__Bacteria,Verrucomicrobiota,Lentisphaeria,Lentisphaerales,Lentisphaeraceae,Lentisphaera,Higher Macroalgae mimic
Porites,Empty,Sargassum,9c5d8c7c61a494f718f669ea35719922,77.24288978,-3.820900179,1.07652267,-3.54929839,0.000386259,0.006300588,d__Bacteria,Verrucomicrobiota,Lentisphaeria,Lentisphaerales,Lentisphaeraceae,Lentisphaera,Higher in Sargassum
Porites,Empty,S nigricans,9c5d8c7c61a494f718f669ea35719922,77.24288978,-3.3732257,1.076618473,-3.133167213,0.001729309,0.018197651,d__Bacteria,Verrucomicrobiota,Lentisphaeria,Lentisphaerales,Lentisphaeraceae,Lentisphaera,Higher in S nigricans
Porites,Sargassum,S nigricans,c8d1032e34437c336e883a744e4c9ee4,11.05179262,5.513263557,1.667447745,3.306408596,0.000945002,0.015582029,d__Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Thiotrichaceae,Leucothrix,Higher in Sargassum
Porites,Sargassum,S punctatus,c8d1032e34437c336e883a744e4c9ee4,11.05179262,6.481507715,1.703348217,3.805157191,0.000141714,0.003684568,d__Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Thiotrichaceae,Leucothrix,Higher in Sargassum
Porites,Empty,Macroalgae mimic,2a7fd20b565c25ec6de8762c402667d9,4.058407732,22.93601011,2.728611713,8.405743477,4.25E-17,2.02E-15,d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Limibaculum,Higher in Empty
Porites,Empty,Turf mimic,2a7fd20b565c25ec6de8762c402667d9,4.058407732,22.37532804,2.728611713,8.200260936,2.40E-16,1.95E-14,d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Limibaculum,Higher in Empty
Porites,Macroalgae mimic,Amansia,2a7fd20b565c25ec6de8762c402667d9,4.058407732,-20.83605204,2.736023202,-7.615451515,2.63E-14,1.63E-12,d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Limibaculum,Higher in Amansia
Porites,Macroalgae mimic,Sargassum,2a7fd20b565c25ec6de8762c402667d9,4.058407732,-19.63672894,2.745626651,-7.1520026,8.55E-13,4.56E-11,d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Limibaculum,Higher in Sargassum
Porites,Macroalgae mimic,S nigricans,2a7fd20b565c25ec6de8762c402667d9,4.058407732,-20.16466851,2.737292828,-7.366646455,1.75E-13,6.18E-12,d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Limibaculum,Higher in S nigricans
Porites,Macroalgae mimic,S punctatus,2a7fd20b565c25ec6de8762c402667d9,4.058407732,-20.86181631,2.733176113,-7.632810855,2.30E-14,9.52E-13,d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Limibaculum,Higher in S punctatus
Porites,Turf mimic,Amansia,2a7fd20b565c25ec6de8762c402667d9,4.058407732,-20.27536997,2.736023202,-7.410525596,1.26E-13,2.09E-11,d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Limibaculum,Higher in Amansia
Porites,Turf mimic,Sargassum,2a7fd20b565c25ec6de8762c402667d9,4.058407732,-19.07604688,2.745626651,-6.947793456,3.71E-12,1.17E-10,d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Limibaculum,Higher in Sargassum
Porites,Turf mimic,S nigricans,2a7fd20b565c25ec6de8762c402667d9,4.058407732,19.60398644,2.737292828,7.161815586,7.96E-13,2.87E-11,d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Limibaculum,Higher in S nigricans
Porites,Turf mimic,S punctatus,2a7fd20b565c25ec6de8762c402667d9,4.058407732,20.30113424,2.733176113,7.42767147,1.11E-13,4.15E-12,d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Limibaculum,Higher in S punctatus
Porites,Turf mimic,S punctatus,773c89c65d6ce6f7491cb21d4077ee7b,9.565676283,7.86438164,2.854200255,2.75537136,0.005862555,0.046966314,d__Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Lutibacter,Higher in S punctatus
Porites,Empty,Sargassum,b569686c3153f956b541c208edb944dd,47.97085626,21.96145803,1.851419304,11.86195801,1.87E-32,1.66E-30,d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Magnetospiraceae,Magnetospira,Higher in Empty
Porites,Macroalgae mimic,Amansia,b569686c3153f956b541c208edb944dd,47.97085626,-6.833781987,1.775201333,-3.849581375,0.00011832,0.002529087,d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Magnetospiraceae,Magnetospira,Higher in Amansia
Porites,Macroalgae mimic,Sargassum,b569686c3153f956b541c208edb944dd,47.97085626,19.23600468,1.870093826,10.28611742,8.14E-25,9.30E-23,d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Magnetospiraceae,Magnetospira,Higher in Macroalgae mimic
Porites,Macroalgae mimic,S nigricans,b569686c3153f956b541c208edb944dd,47.97085626,-4.987716945,1.775652211,-2.808949249,0.004970348,0.04728203,d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Magnetospiraceae,Magnetospira,Higher in S nigricans
Porites,Turf mimic,Amansia,b569686c3153f956b541c208edb944dd,47.97085626,-7.966649111,1.816061278,-4.386773291,1.15E-05,0.000529844,d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Magnetospiraceae,Magnetospira,Higher in Amansia
Porites,Turf mimic,Sargassum,b569686c3153f956b541c208edb944dd,47.97085626,18.10313755,1.908923941,9.483425275,2.46E-21,1.34E-19,d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Magnetospiraceae,Magnetospira,Higher in turf mimic
Porites,Turf mimic,S nigricans,b569686c3153f956b541c208edb944dd,47.97085626,6.120584069,1.816502262,3.369433772,0.000753228,0.008428212,d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Magnetospiraceae,Magnetospira,Higher in S nigricans
Porites,Turf mimic,S punctatus,b569686c3153f956b541c208edb944dd,47.97085626,6.043922795,1.816562463,3.327120822,0.000877483,0.009337993,d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Magnetospiraceae,Magnetospira,Higher in S punctatus
Porites,Amansia,Sargassum,b569686c3153f956b541c208edb944dd,47.97085626,-26.06978666,1.846445185,-14.11890636,2.90E-45,2.16E-42,d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Magnetospiraceae,Magnetospira,Higher in Amansia
Porites,Sargassum,S nigricans,b569686c3153f956b541c208edb944dd,47.97085626,-24.22372162,1.846879098,-13.11602998,2.67E-39,1.98E-36,d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Magnetospiraceae,Magnetospira,Higher in S nigricans
Porites,Sargassum,S punctatus,b569686c3153f956b541c208edb944dd,47.97085626,-24.14706035,1.846938309,-13.07410227,4.63E-39,3.97E-36,d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Magnetospiraceae,Magnetospira,Higher in S punctatus
Porites,Empty,Macroalgae mimic,2619185f6011d34288d4ad8aa149d79b,354.8182467,-7.846014588,2.316012865,-3.387724958,0.000704749,0.012255757,d__Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinifilaceae,Marinifilum,Higher Macroalgae mimic
Porites,Empty,Turf mimic,ce9932f15e7eb9fdf0ea63f322ae0a1f,17.27370695,36.66660187,2.493736678,14.7034778,6.12E-49,5.96E-46,d__Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinifilaceae,Marinifilum,Higher in Empty
Porites,Empty,Amansia,ce9932f15e7eb9fdf0ea63f322ae0a1f,17.27370695,14.03960149,2.493705662,5.630015482,1.80E-08,1.05E-06,d__Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinifilaceae,Marinifilum,Higher in Empty
Porites,Empty,Amansia,0f1958a732cdc82bfd35acbbe963a13d,17.97605436,17.69635211,5.443120562,3.251140941,0.001149429,0.024615976,d__Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinifilaceae,Marinifilum,Higher in Empty
Porites,Empty,Sargassum,2619185f6011d34288d4ad8aa149d79b,354.8182467,-8.216174667,2.316006766,-3.547560735,0.000388816,0.006300588,d__Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinifilaceae,Marinifilum,Higher in Sargassum
Porites,Empty,Sargassum,ce9932f15e7eb9fdf0ea63f322ae0a1f,17.27370695,-7.479717592,2.423837156,-3.085899387,0.002029375,0.02333781,d__Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinifilaceae,Marinifilum,Higher in Sargassum
Porites,Empty,Sargassum,0f1958a732cdc82bfd35acbbe963a13d,17.97605436,28.79056529,5.443446406,5.289032561,1.23E-07,2.83E-06,d__Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinifilaceae,Marinifilum,Higher in Empty
Porites,Empty,S nigricans,0f1958a732cdc82bfd35acbbe963a13d,17.97605436,28.93077532,5.443446406,5.314790145,1.07E-07,2.36E-06,d__Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinifilaceae,Marinifilum,Higher in Empty
Porites,Empty,S punctatus,2619185f6011d34288d4ad8aa149d79b,354.8182467,-6.79683228,2.316054639,-2.93465973,0.003339136,0.032588281,d__Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinifilaceae,Marinifilum,Higher in S punctatus
Porites,Empty,S punctatus,0f1958a732cdc82bfd35acbbe963a13d,17.97605436,28.92339771,5.443446406,5.313434825,1.08E-07,2.37E-06,d__Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinifilaceae,Marinifilum,Higher in Empty
Porites,Macroalgae mimic,Turf mimic,ce9932f15e7eb9fdf0ea63f322ae0a1f,17.27370695,-43.06273791,2.424426261,-17.76203245,1.39E-70,8.30E-68,d__Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinifilaceae,Marinifilum,Higher in Macroalgae mimic
Porites,Macroalgae mimic,Turf mimic,2619185f6011d34288d4ad8aa149d79b,354.8182467,-11.28579598,2.375711236,-4.750491479,2.03E-06,3.91E-05,d__Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinifilaceae,Marinifilum,Higher in Macroalgae mimic
Porites,Macroalgae mimic,Amansia,2619185f6011d34288d4ad8aa149d79b,354.8182467,10.22201598,2.36221637,4.327298766,1.51E-05,0.000368747,d__Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinifilaceae,Marinifilum,Higher in Macroalgae mimic
Porites,Macroalgae mimic,Amansia,ce9932f15e7eb9fdf0ea63f322ae0a1f,17.27370695,20.43573752,2.424395234,8.429210403,3.48E-17,3.40E-15,d__Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinifilaceae,Marinifilum,Higher in Macroalgae mimic
Porites,Macroalgae mimic,Amansia,0f1958a732cdc82bfd35acbbe963a13d,17.97605436,23.90891035,5.429827052,4.40325449,1.07E-05,0.000270152,d__Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinifilaceae,Marinifilum,Higher in Macroalgae mimic
Porites,Macroalgae mimic,Sargassum,0f1958a732cdc82bfd35acbbe963a13d,17.97605436,35.00312353,5.4301529,6.446065915,1.15E-10,4.83E-09,d__Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinifilaceae,Marinifilum,Higher in Macroalgae mimic
Porites,Macroalgae mimic,S nigricans,0f1958a732cdc82bfd35acbbe963a13d,17.97605436,35.14333356,5.4301529,6.471886557,9.68E-11,2.66E-09,d__Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinifilaceae,Marinifilum,Higher in Macroalgae mimic
Porites,Macroalgae mimic,S punctatus,0f1958a732cdc82bfd35acbbe963a13d,17.97605436,35.13595594,5.4301529,6.470527919,9.77E-11,3.11E-09,d__Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinifilaceae,Marinifilum,Higher in Macroalgae mimic
Porites,Turf mimic,Amansia,0f1958a732cdc82bfd35acbbe963a13d,17.97605436,19.41793523,5.433266857,3.573896835,3.52E-04,1.04E-02,d__Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinifilaceae,Marinifilum,Higher in Turf mimic
Porites,Turf mimic,Sargassum,ce9932f15e7eb9fdf0ea63f322ae0a1f,17.27370695,-44.14631947,2.423837156,-18.21340157,4.04E-74,2.41E-71,d__Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinifilaceae,Marinifilum,Higher in Sargassum
Porites,Turf mimic,Sargassum,2619185f6011d34288d4ad8aa149d79b,354.8182467,-11.65595606,2.37570529,-4.906313974,9.28E-07,2.05E-05,d__Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinifilaceae,Marinifilum,Higher in Sargassum
Porites,Turf mimic,Sargassum,0f1958a732cdc82bfd35acbbe963a13d,17.97605436,30.51214841,5.433592704,5.61546477,1.96E-08,4.68E-07,d__Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinifilaceae,Marinifilum,Higher in turf mimic
Porites,Turf mimic,S nigricans,0f1958a732cdc82bfd35acbbe963a13d,17.97605436,-30.65235844,5.433592704,-5.641269065,1.69E-08,4.81E-07,d__Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinifilaceae,Marinifilum,Higher in Turf mimic
Porites,Turf mimic,S nigricans,2619185f6011d34288d4ad8aa149d79b,354.8182467,9.585604042,2.375795848,4.034691806,5.47E-05,0.000912123,d__Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinifilaceae,Marinifilum,Higher in S nigricans
Porites,Turf mimic,S nigricans,ce9932f15e7eb9fdf0ea63f322ae0a1f,17.27370695,43.13517818,2.424269422,17.79306285,8.00E-71,5.47E-68,d__Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinifilaceae,Marinifilum,Higher in S nigricans
Porites,Turf mimic,S punctatus,0f1958a732cdc82bfd35acbbe963a13d,17.97605436,-30.64498082,5.433592704,-5.639911288,1.70E-08,3.91E-07,d__Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinifilaceae,Marinifilum,Higher in Turf mimic
Porites,Turf mimic,S punctatus,cb117a4a6166bcbf69fe85c685e7effc,11.76905872,7.986514687,2.398618799,3.329630656,0.000869613,0.009337993,d__Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinifilaceae,Marinifilum,Higher in S punctatus
Porites,Turf mimic,S punctatus,2619185f6011d34288d4ad8aa149d79b,354.8182467,10.23661368,2.37575196,4.308788901,1.64E-05,0.000243833,d__Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinifilaceae,Marinifilum,Higher in S punctatus
Porites,Turf mimic,S punctatus,ce9932f15e7eb9fdf0ea63f322ae0a1f,17.27370695,41.22745059,2.427360814,16.98447563,1.07E-64,7.63E-62,d__Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinifilaceae,Marinifilum,Higher in S punctatus
Porites,Amansia,Sargassum,2619185f6011d34288d4ad8aa149d79b,354.8182467,10.59217606,2.36221039,4.484010445,7.33E-06,0.000194121,d__Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinifilaceae,Marinifilum,Higher in Sargassum
Porites,Amansia,Sargassum,ce9932f15e7eb9fdf0ea63f322ae0a1f,17.27370695,21.51931908,2.423806128,8.878316971,6.79E-19,1.01E-16,d__Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinifilaceae,Marinifilum,Higher in Sargassum
Porites,Amansia,S nigricans,ce9932f15e7eb9fdf0ea63f322ae0a1f,17.27370695,-20.50817779,2.424238394,-8.459637403,2.68E-17,6.16E-15,d__Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinifilaceae,Marinifilum,Higher in S nigricans
Porites,Amansia,S nigricans,2619185f6011d34288d4ad8aa149d79b,354.8182467,-8.521824043,2.362301465,-3.607424442,0.000309252,0.007717843,d__Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinifilaceae,Marinifilum,Higher in S nigricans
Porites,Amansia,S punctatus,2619185f6011d34288d4ad8aa149d79b,354.8182467,9.172833676,2.362257326,3.883079788,0.000103142,0.002605556,d__Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinifilaceae,Marinifilum,Higher in S punctatus
Porites,Amansia,S punctatus,ce9932f15e7eb9fdf0ea63f322ae0a1f,17.27370695,18.6004502,2.427329788,7.662926685,1.82E-14,3.70E-12,d__Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinifilaceae,Marinifilum,Higher in S punctatus
Porites,Empty,S nigricans,a453984a4b2794185f93f96b04c22a5e,9.445039885,6.729729564,2.153759622,3.124642832,0.001780211,0.018449456,d__Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Marinobacteraceae,Marinobacter,Higher in Empty
Porites,Turf mimic,S nigricans,a453984a4b2794185f93f96b04c22a5e,9.445039885,-7.068682284,2.152729821,-3.283590079,0.001024939,0.01078551,d__Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Marinobacteraceae,Marinobacter,Higher in Turf mimic
Porites,Amansia,S nigricans,a453984a4b2794185f93f96b04c22a5e,9.445039885,6.915807083,2.153062004,3.212079851,0.001317777,0.026082905,d__Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Marinobacteraceae,Marinobacter,Higher in Amansia
Porites,Empty,Sargassum,919896603ff367ddb6987d02d0de616f,4.319233055,6.863282937,2.314285915,2.965615827,0.003020776,0.032633532,d__Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Nitrincolaceae,Marinobacterium,Higher in Empty
Porites,Empty,S nigricans,919896603ff367ddb6987d02d0de616f,4.319233055,7.095016115,2.314285915,3.065747438,0.002171266,0.021397562,d__Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Nitrincolaceae,Marinobacterium,Higher in Empty
Porites,Empty,S nigricans,bc99cebec813b16c8f10b2325acfe8df,7.952136093,6.088554789,1.896442322,3.210514086,0.001324978,0.015104746,d__Bacteria,Cyanobacteria,Cyanobacteriia,Phormidesmiales,Nodosilineaceae,MBIC10086,Higher in Empty
Porites,Macroalgae mimic,S nigricans,bc99cebec813b16c8f10b2325acfe8df,7.952136093,6.525946751,1.893569402,3.446373153,0.000568165,0.007268597,d__Bacteria,Cyanobacteria,Cyanobacteriia,Phormidesmiales,Nodosilineaceae,MBIC10086,Higher in Macroalgae mimic
Porites,Turf mimic,S nigricans,bc99cebec813b16c8f10b2325acfe8df,7.952136093,-6.956447501,1.893367084,-3.674114522,0.000238676,0.003080267,d__Bacteria,Cyanobacteria,Cyanobacteriia,Phormidesmiales,Nodosilineaceae,MBIC10086,Higher in Turf mimic
Porites,Empty,S nigricans,0bf520e07ba3a4053df579f63e67da06,56.74442938,4.528771181,1.566266595,2.891443382,0.003834767,0.031225958,d__Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Fokiniaceae,MD3-55,Higher in Empty
Porites,Empty,S punctatus,0bf520e07ba3a4053df579f63e67da06,56.74442938,7.188249167,1.614236323,4.453033962,8.47E-06,0.000159212,d__Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Fokiniaceae,MD3-55,Higher in Empty
Porites,Macroalgae mimic,S punctatus,0bf520e07ba3a4053df579f63e67da06,56.74442938,5.153358817,1.615334229,3.190274016,0.00142138,0.021041494,d__Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Fokiniaceae,MD3-55,Higher in Macroalgae mimic
Porites,Turf mimic,S punctatus,0bf520e07ba3a4053df579f63e67da06,56.74442938,-5.565159682,1.615242414,-3.445402148,0.00057021,0.0063525,d__Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Fokiniaceae,MD3-55,Higher in Turf mimic
Porites,Amansia,S nigricans,0bf520e07ba3a4053df579f63e67da06,56.74442938,4.997242601,1.566047397,3.190990649,0.001417859,0.027128363,d__Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Fokiniaceae,MD3-55,Higher in Amansia
Porites,Amansia,S punctatus,0bf520e07ba3a4053df579f63e67da06,56.74442938,-7.656720587,1.61402341,-4.743872077,2.10E-06,6.95E-05,d__Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Fokiniaceae,MD3-55,Higher in Amansia
Porites,Sargassum,S punctatus,0bf520e07ba3a4053df579f63e67da06,56.74442938,5.183970298,1.615484078,3.208926891,0.001332314,0.025873861,d__Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Fokiniaceae,MD3-55,Higher in Sargassum
